address,lat,longi,Route_Name,Locality_Name,postal_town,Admin_level3,Admin_level2,Admin_level1,country
SL2 1PP,51.5082709,-0.5846184999999999,Penn Road,Taplow,Slough,,Slough,England,United Kingdom
SL2 1WB,51.5082709,-0.5846184999999999,Penn Road,Taplow,Slough,,Slough,England,United Kingdom
SL2 1YP,51.5082709,-0.5846184999999999,Penn Road,Taplow,Slough,,Slough,England,United Kingdom
SL2 1ZN,51.5082709,-0.5846184999999999,Penn Road,Taplow,Slough,,Slough,England,United Kingdom
SL2 2NL Lower Britwell Road,51.531175,-0.6502214,Lower Britwell Road,Taplow,Slough,,Slough,England,United Kingdom
SL2 2QE,51.5082709,-0.5846184999999999,Lower Britwell Road,Taplow,Slough,,Slough,England,United Kingdom
SL2 3GD,51.5082709,-0.5846184999999999,Lower Britwell Road,Taplow,Slough,,Slough,England,United Kingdom
SL2 3GP,51.5082709,-0.5846184999999999,Lower Britwell Road,Taplow,Slough,,Slough,England,United Kingdom
SL2 3GX,51.5082709,-0.5846184999999999,Lower Britwell Road,Taplow,Slough,,Slough,England,United Kingdom
SL2 3RS,51.5082709,-0.5846184999999999,Lower Britwell Road,Taplow,Slough,,Slough,England,United Kingdom
SL2 3SH,51.5082709,-0.5846184999999999,Lower Britwell Road,Taplow,Slough,,Slough,England,United Kingdom
SL2 3WB,51.5082709,-0.5846184999999999,Lower Britwell Road,Taplow,Slough,,Slough,England,United Kingdom
SL2 3YS,51.5082709,-0.5846184999999999,Lower Britwell Road,Taplow,Slough,,Slough,England,United Kingdom
SL2 3ZA,51.5082709,-0.5846184999999999,Lower Britwell Road,Taplow,Slough,,Slough,England,United Kingdom
SL2 4DZ,51.5082709,-0.5846184999999999,Lower Britwell Road,Taplow,Slough,,Slough,England,United Kingdom
SL2 4HL Wexham Street,51.53371929999999,-0.5762913000000001,Wexham Street,Taplow,Slough,,Slough,England,United Kingdom
SL2 4XJ,51.5082709,-0.5846184999999999,Wexham Street,Taplow,Slough,,Slough,England,United Kingdom
SL2 4YH,51.5082709,-0.5846184999999999,Wexham Street,Taplow,Slough,,Slough,England,United Kingdom
SL2 4YP,51.5082709,-0.5846184999999999,Wexham Street,Taplow,Slough,,Slough,England,United Kingdom
SL2 4YU,51.5082709,-0.5846184999999999,Wexham Street,Taplow,Slough,,Slough,England,United Kingdom
SL2 4ZN,51.5082709,-0.5846184999999999,Wexham Street,Taplow,Slough,,Slough,England,United Kingdom
SL2 4ZQ,51.5082709,-0.5846184999999999,Wexham Street,Taplow,Slough,,Slough,England,United Kingdom
SL2 5AJ Stoke Road,51.5138088,-0.5932890000000001,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL2 5AT Stoke Road,51.52104800000001,-0.5897777,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL2 5BA Elliman Avenue,51.51857940000001,-0.5959901999999999,Elliman Avenue,Taplow,Slough,,Slough,England,United Kingdom
SL2 5DB,51.5082709,-0.5846184999999999,Elliman Avenue,Taplow,Slough,,Slough,England,United Kingdom
SL2 5DS Wexham Road,51.5121281,-0.5827163000000001,Wexham Road,Taplow,Slough,,Slough,England,United Kingdom
SL2 5DW Petersfield Avenue,51.5136549,-0.5859875,Petersfield Avenue,Taplow,Slough,,Slough,England,United Kingdom
SL2 5EF Petersfield Avenue,51.5131904,-0.5838629,Petersfield Avenue,Taplow,Slough,,Slough,England,United Kingdom
SL2 5FD,51.5082709,-0.5846184999999999,Petersfield Avenue,Taplow,Slough,,Slough,England,United Kingdom
SL2 5GH,51.5082709,-0.5846184999999999,Petersfield Avenue,Taplow,Slough,,Slough,England,United Kingdom
SL2 5HW Shaggy Calf Lane,51.518608799999996,-0.5856349000000001,Shaggy Calf Lane,Taplow,Slough,,Slough,England,United Kingdom
SL2 5JR Wexham Road,51.51692449999999,-0.5786473000000001,Wexham Road,Taplow,Slough,,Slough,England,United Kingdom
SL2 5NA Uxbridge Road,51.51084229999999,-0.576317,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL2 5PJ,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL2 5UL,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL2 5WX,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL2 5ZB,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL2 5ZH,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 0PE,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 0WN,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 0XN,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 0XW,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 0YA,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 0YR,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 0YS,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 0ZG,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 3AQ,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 3AT,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 3AY,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 3BP,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 3BT,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 3DY,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 3EA,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 3EQ,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 3EW,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 3EY,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 3FD,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 3FP,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 3GH,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 3GR,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 3GS,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 3HA,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 3HF,51.5082709,-0.5846184999999999,Uxbridge Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 6EH Waterside Drive,51.5087256,-0.5452678000000001,Waterside Drive,Taplow,Slough,,Slough,England,United Kingdom
SL3 6JT,51.5082709,-0.5846184999999999,Waterside Drive,Taplow,Slough,,Slough,England,United Kingdom
SL3 6RR,51.5082709,-0.5846184999999999,Waterside Drive,Taplow,Slough,,Slough,England,United Kingdom
SL3 6RS,51.5082709,-0.5846184999999999,Waterside Drive,Taplow,Slough,,Slough,England,United Kingdom
SL3 6WZ,51.5082709,-0.5846184999999999,Waterside Drive,Taplow,Slough,,Slough,England,United Kingdom
SL3 6YU,51.5082709,-0.5846184999999999,Waterside Drive,Taplow,Slough,,Slough,England,United Kingdom
SL3 7AF Langley Road,51.505412899999996,-0.5738084,Langley Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 7NR Datchet Road,51.5022534,-0.5899538999999999,Datchet Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 7PR Lascelles Road,51.5047164,-0.5771721,Lascelles Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 7QS Reddington Drive,51.499517299999994,-0.5522541000000001,Reddington Drive,Taplow,Slough,,Slough,England,United Kingdom
SL3 7WW,51.5082709,-0.5846184999999999,Reddington Drive,Taplow,Slough,,Slough,England,United Kingdom
SL3 7XG,51.5082709,-0.5846184999999999,Reddington Drive,Taplow,Slough,,Slough,England,United Kingdom
SL3 7XL,51.5082709,-0.5846184999999999,Reddington Drive,Taplow,Slough,,Slough,England,United Kingdom
SL3 7YP,51.5082709,-0.5846184999999999,Reddington Drive,Taplow,Slough,,Slough,England,United Kingdom
SL3 7ZD,51.5082709,-0.5846184999999999,Reddington Drive,Taplow,Slough,,Slough,England,United Kingdom
SL3 8AQ Hurricane Way,51.495409,-0.5328373000000001,Hurricane Way,Taplow,Slough,,Slough,England,United Kingdom
SL3 8BY Station Road,51.505202000000004,-0.5441408999999999,Station Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 8EU Harrow Market,51.504371299999995,-0.5429923999999999,Station Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 8HG High Street,51.5036989,-0.5424325999999999,High Street,Taplow,Slough,,Slough,England,United Kingdom
SL3 8LE Common Road,51.49582059999999,-0.5413726999999999,Common Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 8PN Heron Drive,51.498802500000004,-0.5341111999999999,Heron Drive,Taplow,Slough,,Slough,England,United Kingdom
SL3 8PT Ditton Road,51.4924547,-0.5480470000000001,Ditton Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 8QB London Road,51.4893136,-0.5362178000000001,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 8US Hurricane Way,51.49469860000001,-0.5336375,Hurricane Way,Taplow,Slough,,Slough,England,United Kingdom
SL3 8WD,51.5082709,-0.5846184999999999,Hurricane Way,Taplow,Slough,,Slough,England,United Kingdom
SL3 8WU,51.5082709,-0.5846184999999999,Hurricane Way,Taplow,Slough,,Slough,England,United Kingdom
SL3 8XF,51.5082709,-0.5846184999999999,Hurricane Way,Taplow,Slough,,Slough,England,United Kingdom
SL3 8YH,51.5082709,-0.5846184999999999,Hurricane Way,Taplow,Slough,,Slough,England,United Kingdom
SL3 8YW London Road,51.4910255,-0.5408923999999999,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 8YX,51.5082709,-0.5846184999999999,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 8ZE,51.5082709,-0.5846184999999999,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 8ZP,51.5082709,-0.5846184999999999,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 8ZQ,51.5082709,-0.5846184999999999,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 8ZU,51.5082709,-0.5846184999999999,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 9XH,51.5082709,-0.5846184999999999,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 9XT,51.5082709,-0.5846184999999999,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 9YA,51.5082709,-0.5846184999999999,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 9YJ,51.5082709,-0.5846184999999999,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 9YY,51.5082709,-0.5846184999999999,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 9ZH,51.5082709,-0.5846184999999999,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 9ZS,51.5082709,-0.5846184999999999,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL95 1AA,51.497865600000004,-0.5325443000000001,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL95 1AB,51.5082709,-0.5846184999999999,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL95 1AN,51.497865600000004,-0.5325443000000001,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL95 1AR,51.497865600000004,-0.5325443000000001,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL95 1BU,51.497865600000004,-0.5325443000000001,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL95 1BY,51.497865600000004,-0.5325443000000001,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL95 1DB,51.497865600000004,-0.5325443000000001,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL95 1DU,51.497865600000004,-0.5325443000000001,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL95 1DX,51.497865600000004,-0.5325443000000001,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL95 1EN,51.497865600000004,-0.5325443000000001,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL95 1EU,51.497865600000004,-0.5325443000000001,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL95 1FU,51.497865600000004,-0.5325443000000001,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL95 1HR,51.497865600000004,-0.5325443000000001,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL95 1LU,51.497865600000004,-0.5325443000000001,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL95 1NR,51.497865600000004,-0.5325443000000001,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL95 1NU,51.497865600000004,-0.5325443000000001,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL95 1NX,51.497865600000004,-0.5325443000000001,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL95 1PU,51.497865600000004,-0.5325443000000001,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL95 1SN,51.497865600000004,-0.5325443000000001,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL95 1SQ,51.497865600000004,-0.5325443000000001,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL95 1SX,51.497865600000004,-0.5325443000000001,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL95 1TX,51.497865600000004,-0.5325443000000001,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL95 1UX,51.497865600000004,-0.5325443000000001,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 0AE,51.539466,-0.6560172,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 0AT,51.539466,-0.6560172,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 0BA,51.539466,-0.6560172,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 0BB,51.539466,-0.6560172,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 0BG,51.539466,-0.6560172,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 0BH,51.539466,-0.6560172,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 0BQ,51.539466,-0.6560172,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 0BX,51.539466,-0.6560172,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 0DQ,51.539466,-0.6560172,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 0DR,51.539466,-0.6560172,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 0DX,51.539466,-0.6560172,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 0EB,51.539466,-0.6560172,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 0EG,51.539466,-0.6560172,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 0FJ,51.539466,-0.6560172,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 0FR,51.539466,-0.6560172,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 1AY,51.5076201,-0.5950835999999999,London Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 1YL Wellington Street,51.509376700000004,-0.5870958000000001,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL1 2EF,51.5063331,-0.6156965,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL1 2NE,51.506839500000005,-0.5973636999999999,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL1 2NW,51.506479399999996,-0.596712,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL1 2QE,51.5103363,-0.6039081000000001,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL1 2QQ,51.5105443,-0.6034023000000001,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL1 2QR,51.5103306,-0.6050213000000001,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL1 4AY,51.523354299999994,-0.6275858,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL1 4ED,51.5181626,-0.6152149,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL2 2DJ,51.536070200000005,-0.6309378000000001,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL2 2QH,51.5311979,-0.6355655,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL3 7DR,51.509485,-0.5771784000000001,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL3 7PZ,51.4970509,-0.5672834999999999,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL3 7WE,51.5082709,-0.5846184999999999,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL3 8DT,51.504374799999994,-0.546675,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL1 0ZL,51.5082709,-0.5846184999999999,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL1 0ZN,51.5082709,-0.5846184999999999,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL1 0ZP,51.5082709,-0.5846184999999999,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL1 0ZQ,51.5082709,-0.5846184999999999,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL1 0ZS,51.5082709,-0.5846184999999999,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL1 0ZT,51.539466,-0.6560172,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL1 0ZU,51.539466,-0.6560172,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL2 2DL,51.5308734,-0.6348149000000001,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL2 2EZ,51.5361489,-0.63159,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL2 2JB,51.531857099999996,-0.6352089,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL2 2JF,51.5307141,-0.6338823,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL2 2LU,51.5315445,-0.6322289000000001,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL2 2QG,51.5321211,-0.6319633000000001,Wellington Street,Taplow,Slough,,Slough,England,United Kingdom
SL2 5PE,51.5132162,-0.5942436,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL2 5PF,51.5130134,-0.5943174,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 7UW,51.5033875,-0.5813168000000001,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 1FF,51.506735299999995,-0.5851883000000001,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 1FQ,51.5110537,-0.5920495,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 1GG,51.539466,-0.6560172,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 3FU,51.51374730000001,-0.5953535,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 3FW,51.519154,-0.6141229,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 3FX,51.5110028,-0.602067,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 3FY,51.5125217,-0.6111361,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 3FZ,51.517694,-0.6105636999999999,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL2 2FD,51.535410999999996,-0.6312945,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 3HU,51.4822815,-0.5301374,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 3HY,51.4822815,-0.5301374,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 3HZ,51.4822815,-0.5301374,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 3JA,51.4822815,-0.5301374,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 3JD,51.4822815,-0.5301374,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 3JE,51.4822815,-0.5301374,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 0EA,51.539466,-0.6560172,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 0EF,51.539466,-0.6560172,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 0EN,51.539466,-0.6560172,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 0EQ,51.539466,-0.6560172,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 0EW,51.539466,-0.6560172,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL3 8DP,51.5055218,-0.5472534,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 1GE,51.5071343,-0.5875149000000001,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 0FF,51.539466,-0.6560172,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 0FG,51.539466,-0.6560172,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 0FU,51.539466,-0.6560172,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
SL1 0FW,51.539466,-0.6560172,Stoke Road,Taplow,Slough,,Slough,England,United Kingdom
